source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
9,7,2,1,0.9794,251,0.9801980198019802,0.9601824046268491
9,7,2,2,0.9794,236,0.9801980198019802,0.9634078522967412
9,7,2,3,0.9794,236,0.9742574257425742,0.9646312979646313
9,7,2,4,0.9794,245,0.9801980198019802,0.9622956289622956
0,8,2,0,0.9794,222,0.9795918367346939,0.9758314855875831
0,8,2,1,0.9794,20,0.004081632653061225,0.9791574279379157
0,8,2,2,0.9794,20,0.0020408163265306124,0.9791574279379157
0,8,2,3,0.9794,20,0.0020408163265306124,0.9790465631929046
0,8,2,4,0.9794,20,0.004081632653061225,0.9789356984478935
1,8,2,0,0.9794,126,0.9823943661971831,0.9746192893401016
1,8,2,1,0.9794,120,0.9806338028169014,0.9749576988155668
1,8,2,2,0.9794,129,0.9806338028169014,0.9745064861816131
1,8,2,3,0.9794,119,0.9806338028169014,0.9750705019740553
1,8,2,4,0.9794,114,0.9806338028169014,0.9755217146080091
2,8,2,0,0.9794,337,0.9806201550387597,0.9546164139161463
2,8,2,1,0.9794,324,0.9806201550387597,0.957850133809099
2,8,2,2,0.9794,334,0.9825581395348837,0.9529438001784122
2,8,2,3,0.9794,322,0.9806201550387597,0.953835860838537
2,8,2,4,0.9794,325,0.9806201550387597,0.9565120428189117
3,8,2,0,0.9794,20,0.005940594059405941,0.9802002224694104
3,8,2,1,0.9794,257,0.9801980198019802,0.9598442714126808
3,8,2,2,0.9794,242,0.9801980198019802,0.9635150166852058
3,8,2,3,0.9794,251,0.9801980198019802,0.9621802002224694
3,8,2,4,0.9794,260,0.9801980198019802,0.9598442714126808
4,8,2,0,0.9794,244,0.9796334012219959,0.9547571523619428
4,8,2,1,0.9794,248,0.9837067209775967,0.9516522510534486
4,8,2,2,0.9794,232,0.9796334012219959,0.9561987136837437
4,8,2,3,0.9794,238,0.9796334012219959,0.9557551563539588
4,8,2,4,0.9794,20,0.002036659877800407,0.9799290308272344
